#OTU ID	FR-026	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-214	FR-215	FR-221	FR-223	FR-229	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-419	FR-430	FR-450	FR-451	FR-459	FR-460	FR-496	FR-500	FR-503	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-817	FR-820	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835
denovo7718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6	1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
denovo7719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
denovo28197	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo23	1	417	0	177	1	1	0	130	0	3258	0	132	0	75	0	506	0	1	0	5	234	101	29	90	1251	5	25	10436	1	2	1721	1216	161	1	0	5	181	1921	1062	580	939	1550	25	2512	5	1397	2	1	0	2	917	3	3592	2	0	1229	1	0	2	1	2	7	0	1758	275	82	6831	2	3809	0	184	0	1	178	0	2	20	15345	442	2322	857	14	1	1	2	47	1262	1	75	0	575	0	202	7	210	3	21349	5	7697	1	1859	2	797	234	1	1	1	7	46865	2	3342	2545	2	308	1	0
denovo22	125	397	138	18	556	212	222	1152	1216	337	8	0	77	3	5	23	99	1	1	9	1	1599	310	470	67	164	6231	968	184	47220	465	3741	3186	197	919	5161	1452	19	1107	5	2	139	43	800	16033	2915	217	2333	3687	176	127	69	9	385	0	265	149	294	1169	389	233	329	417	105	45	80	509	1219	190	339	52	3283	77	0	125	53	173	182	9	73	160	143	5075	548	0	634	161	20061	88	315	605	242	48	417	40	14	328	12	2686	1	169	37	179	287	865	206	1550	22	915	1809	2583	2097	1421	32	4623	67
denovo35392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
denovo282	0	1	0	3	0	1	0	0	0	0	7	0	0	2	1	63	52	0	0	702	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	1196	0	0	1178	0	0	26	241	0	0	0	1460	687	41	0	0	0	0	0	0	229	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174
denovo21	3	180	859	8	23	43	1830	1678	20	1490	533	3382	126	400	2353	48	39	1064	468	82	956	13	590	1587	344	106	4233	329	18	2	1644	3396	221	42	8461	0	1865	3523	510	785	3034	533	1418	4729	109	214	680	548	1382	349	565	199	7	32	607	32	378	906	4270	752	635	26	1275	33	36	621	116	210	556	9487	3310	3701	729	4725	26	3167	203	527	539	2522	3428	3447	0	1736	1131	436	2046	7890	97	613	7331	5164	1297	107	24483	522	1	31	56	14	390	98	131	1526	1723	41	1	288	3	502	150	5635	262	393	1	56
denovo28193	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0
denovo36647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
